cod_centro;tipo;cod_estado;cod_municipio;cod_parroquia;nombre_centro;direccion_centro;centro_nuevo
15193;1;6;3;6;UNIDAD EDUCATIVA BOLIVARIANA CHUPADERO NUCLEO ESCOLAR RURAL 582 - GUAIMIRE;SECTOR SECTOR AGROPECUARIO CHUPADERO DERECHA CALLE CASAS. IZQUIERDA CALLE CASAS. FRENTE CALLE PRINCIPAL DE CHUPADERO A 800 METROS DE LA DINASTIA OSORIO, DETRAS DEL LICEO MILITAR ELEAZAR LOPEZ CONTRERAS CASA;60306020
15194;1;6;3;6;UNIDAD EDUCATIVA BOLIVARIANA CARDOZO NUCLEO ESCOLAR RURAL 582;CASERÍO ASENTAMIENTO CAMPESINO CARDOZO DERECHA CALLE EL MEREY. IZQUIERDA CALLE PRINCIPAL ASENTAMIENTO CAMPESINO CARDOZO. FRENTE CALLE SAN FRANCISCO ENTRADA FRENTE AL NEGOCIO GUARDAVIA CASA;60306021
15195;1;6;3;6;UNIDAD EDUCATIVA COLEGIO PRIVADO VILLA DEL SUR FE Y ALEGRIA;BARRIO VILLA DEL SUR DERECHA CALLE PRINCIPAL. IZQUIERDA CALLE CASAS. FRENTE CALLE EL PARAISO VIA GUARICONGO, LICEO MILITAR ELEAZAR LOPEZ CONTRERAS CASA;60306022
15196;1;6;3;6;UNIDAD BOLIVARIANA LOS LIRIOS NUCLEO RURAL 582 - GUAIMIRE;CASERÍO SAN JOSE DE LOS BAEZ IZQUIERDA CALLE SAN JOSE. FRENTE CALLE PRINCIPAL DE LOS BAEZ. DERECHA CALLEJÓN CASAS FRENTE AL MODULO DE SALUD DE LOS BAEZ CASA;60306023
15197;1;6;3;6;ESCUELA BASICA CREACION EL CHAPARRAL;SECTOR ASENTAMIENTO CAMPESINO EL CHAPARRAL DERECHA CALLE PRINCIPAL EL CHAPARRAL. IZQUIERDA CALLE SUCRE. FRENTE CALLE MIRANDA CASA BLANCA 2 PLANTAS, AL LADO DE LA CASA DE L SENORA DORA MATUTES CASA;60306024
15198;1;6;3;6;UNIDAD EDUCATIVA COLINAS BOLIVARIANAS;SECTOR COLINAS BOLIVARIANAS DERECHA CALLE JOSE ANTONIO PAEZ. IZQUIERDA CALLE LA ESPERANZA. FRENTE CALLE LA PAZ CAUCHERA LAS COLINAS DIAGONAL A LA AVENIDA PERIMETRAL CASA;60306025
15231;1;6;3;7;ESCUELA BASICA NACIONAL UNITARIA RAUL LEONI;CASERÍO LAS CASITAS FRENTE CALLE PRINCIPAL LAS CASITAS. DERECHA SENDERO CASAS. IZQUIERDA SENDERO CASAS CARRETERA TRONCAL 19 VIA MARIPA CASA;60307001
15232;1;6;3;7;UNIDA EDUCATIVA INTEGRAL BOLIVARIANA CURIAPO;CASERÍO: CURIAPO. FRENTE CALLE TROCAL 19. IZQUIERDA SENDERO CARRETERA. DERECHA SENDERO CARRETERA. REFERENCIA CARRETERA NACIONAL TRONCAL 19 VIA CAICARA SECTOR CURIAPO;60307004
15260;1;6;3;7;UNIDAD EDUCATIVA BOLIVARIANA NUMERO 34 EL ALMACEN;CASERÍO: EL ALMACEN. FRENTE CALLE PRINCIPAL. IZQUIERDA CALLE SIN NOMBRE. DERECHA SENDERO SIN NOMBRE. REFERENCIA PLAZA BOLIVAR, AL LADO DE LA IGLESIACASERIO EL ALMACEN;60307002
15310;1;6;3;7;ESCUELA INTEGRAL BOLIVARIANA MAYAGUA;CASERÍO: MAYAGUA. FRENTE CALLE PRINCIPAL. IZQUIERDA CALLE MORICHAL. DERECHA BULEVAR PRINCIPAL SIN NOMBRE. REFERENCIA CASERIO MAYAGUA;60307003
15311;4;6;3;7;ESCUELA BASICA NACIONAL LA FLORIDA NUCLEO ESCOLAR RURAL 320;CASERÍO LA FLORIDA DERECHA CALLE PRINCIPAL. IZQUIERDA CALLE PRINCIPAL. FRENTE CALLE PRINCIPAL CERCA DEL TANQUE DE AGUA DE LA COMUNIDAD CASA;60307005
15312;4;6;3;7;ESCUELA BASICA UNITARIA NACIONAL 359 AGUA LINDA;CASERÍO AGUA LINDA DERECHA CALLE TROCHA. IZQUIERDA CALLE IGLESIA. FRENTE CALLE PRINCIPAL CERCA DE LA IGLESIA DE LA COMUNIDAD AGUA LINDA CASA;60307006
15143;1;6;3;8;UNIDAD EDUCATIVA BOLIVARIANA PALMARITO;CASERÍO: PALMARITO. FRENTE CALLE PRINCIPAL PALMARITO. IZQUIERDA BULEVAR CASA. DERECHA BULEVAR CASA. REFERENCIA CASERIO PALMARITO;60308001
15250;1;6;3;8;UNIDAD EDUCATIVA BOLIVARIANA NUMERO 1186. GUAIMIRE;CASERÍO: GUAIMIRE. FRENTE CALLE PRINCIPAL DE GUAIMIRE. REFERENCIA CASERIO GUAIMIRE;60308002
15251;1;6;3;8;UNIDAD EDUCATIVA BOLIVARIANA BONGO;CASERÍO: BONGO. FRENTE CALLE PRINCIPAL. IZQUIERDA SENDERO SIN NOMBRE. DERECHA CALLE CALLE 1. REFERENCIA PLAZA PRINCIPAL CASERIO BONGO;60308003
15252;1;6;3;8;ESCUELA BOLIVARIANA SIN NUMERO, LOS NEGRITOS;CASERÍO: GALDERA. FRENTE CALLE CALLE PRINCIPAL LAS GALDERAD. IZQUIERDA BULEVAR CASA. DERECHA BULEVAR CASA. REFERENCIA CASERIO LAS GALDERAS;60308004
15253;1;6;3;8;UNIDAD EDUCATIVA BOLIVARIANA EL ROSARIO;CASERÍO: EL ROSARIO. FRENTE CALLE EDGAR VALLE VALLE. IZQUIERDA CALLE EL SILENCIO. DERECHA CALLE PRINCIPAL. REFERENCIA MERCAL CASERIO EL ROSARIO;60308005
15254;1;6;3;8;ESCUELA BASICA NACIONAL ANGOSTURITA SIN NUMERO;CASERÍO ANGOSTURITA DERECHA CALLE PRINCIPAL. IZQUIERDA CALLE PRINCIPAL. FRENTE CALLE PRINCIPAL CASERIO ANGOSTURITA CASA;60308006
15255;1;6;3;8;UNIDAD EDUCATIVA ESTADAL BOCA DE MARHUANTA;CASERÍO BOCA DE MARHUANTA DERECHA CALLE SISOR. IZQUIERDA CALLE 2. FRENTE CALLE PRINCIPAL MUELLE DE SISOR CASA;60308007
15256;1;6;3;8;UNIDAD EDUCATIVA NACIONAL PUEBLO NUEVO;CASERÍO PUEBLO NUEVO FRENTE CALLE PRINCIPAL. DERECHA CAMINO CASAS. IZQUIERDA CAMINO CASAS DIAGONAL A LA ENTRADA DE BONGO CASA;60308008
15200;1;6;3;9;UNIDAD EDUCATIVA INTEGRAL BOLIVARIANA LA FLOR;CASERÍO: LA FLOR. FRENTE CALLE PRINCIPAL. REFERENCIA CASERIO LA FLOR;60309001
15201;1;6;3;9;ESCUELA BASICA BOLIVARIANA NUMERO 56 LOS PIQUITOS;CASERÍO: LOS PIQUITOS. FRENTE CALLE PRINCIPAL. REFERENCIA CASERIO LOS PIQUITOS;60309002
15202;1;6;3;9;ESCUELA INTEGRAL BOLIVARIANA CERRO E MONO;CASERÍO: CERRO E MONO. FRENTE TRONCAL 19. IZQUIERDA TRONCAL 19. DERECHA TRONCAL 19. REFERENCIA CARRETERA NACIONAL TRONCAL 19 VIA CAICARA COMUNIDAD CERRO E MONO;60309009
15210;1;6;3;9;ESCUELA ESTADAL CONCENTRADA NACIONAL 45-55- LOS HICOTEOS;CASERÍO: LOS HICOTEOS. FRENTE CALLE PRINCIPAL. REFERENCIA CASERIO LOS HICOTEOS;60309003
15220;1;6;3;9;UNIDAD EDUCATIVA INTEGRAL BOLIVARIANA LA ESPERANZA;CASERÍO: LA ESPERANZA. FRENTE CALLE PRINCIPAL LA ESPERANZA. IZQUIERDA SENDERO CASAS. DERECHA SENDERO CASAS. REFERENCIA CASERIO LA ESPERANZA;60309004
15230;1;6;3;9;UNIDAD EDUCATIVA INTEGRAL BOLIVARIANA LA CAROLINA;CASERÍO: LA CAROLINA. FRENTE TRONCAL 19. IZQUIERDA SENDERO CASAS. DERECHA SENDERO CASAS. REFERENCIA CASERIO LA CAROLINA;60309005
15270;1;6;3;9;ESCUELA ESTADAL CONCENTRADA NUMERO 115;CASERÍO: EL PE#ON. FRENTE TRONCAL 19. IZQUIERDA TRONCAL 19. DERECHA TRONCAL 19. REFERENCIA CASERIO EL PEÑON;60309006
15290;1;6;3;9;UNIDAD EDUCATIVA INTEGRAL BOLIVARIANA LA MATA DE TAPAQUIRE;BARRIO: LA MATA DE TAPAQUIRE. FRENTE CALLE PRINCIPAL. IZQUIERDA CALLE CASA. DERECHA CALLE LA PERA. REFERENCIA CASERIO LA MATA DE TAPAQUIRE;60309007
15300;1;6;3;9;ESCUELA ESTADAL UNITARIA NUMERO 52;CASERÍO: BOLBON. FRENTE CALLE PRINCIPAL. REFERENCIA CASERIO EL BOLBON;60309008
14036;1;6;4;1;UNIDAD EDUCATIVA ESTADAL RAUL LEONI;URBANIZACIÓN: BICENTENARIO. FRENTE AVENIDA RAUL LEONI. IZQUIERDA CALLE CARONI. DERECHA CALLE ALBERTO RAVEL. REFERENCIA CERCA DE MERCADO LOS CHINOS;60401001
14057;4;6;4;1;PREESCOLAR ASISTENCIAL VILLA DEL YOCOIMA;CLL RAUL LEONI, CRUCE CC CARLOS ANDRES PEREZ, BARRIO SANTO DOMINGO;60401002
14061;1;6;4;1;ESCUELA BASICA NACIONAL ISAURA GOMEZ DE AYALA;URBANIZACIÓN: AVENIDA PRINCIPAL DE COVIAGUAR. FRENTE AVENIDA PRINCIPAL DE COVIAGUARD. IZQUIERDA CALLE COJEDES. DERECHA CALLE LARA. REFERENCIA AVENIDA PRINCIPAL DE COVIAGUARN, BARRIO COVIAGUARN, UPATA;60401003
14063;1;6;4;1;UNIDAD EDUCATIVA PRIVADA GENERAL MANUEL CARLOS PIAR;SECTOR: 19 DE ABRIL. FRENTE AVENIDA BICENTENARIO. REFERENCIA AVENIDA BICENTENARIO FRENTE A LA PLAZA VAN PRAG UPATA;60401030
14064;1;6;4;1;INSTITUTO PRIVADO SAN ANTONIO;URBANIZACIÓN: CASCO CENTRAL. FRENTE CALLE PRINCIPAL. REFERENCIA CALLE RICAURTE NUMERO 35 A 50 METROS DE LA PLAZA BOLIVAR CENTRO DE UPATA;60401031
14065;1;6;4;1;DISTRITO ESCOLAR NUMERO 6;URBANIZACIÓN: CALLE 19 DE ABRIL. FRENTE AVENIDA BICENTENARIO. IZQUIERDA CALLE 19 DE ABRIL. DERECHA CALLE PRINCIPAL. REFERENCIA CALLE 19 DE ABRIL CRUCE CON AVENIDA BICENTENARIO ENTRADA PRINCIPAL DE UPATA DIRECCION SAN FELIX UPATA;60401004
14066;1;6;4;1;UNIDAD EDUCATIVA ESTADAL HUMBERTO BARTORI;URBANIZACIÓN: ALBERTO PALACCI. FRENTE CALLE VENEZUELA. IZQUIERDA CALLE EL MILAGRO. DERECHA CALLE PRICIPAL ALBERTO PALACCI. REFERENCIA URBANIZACION ALBERTO PALAZZI SECTOR LAS MALVINAS;60401032
14068;1;6;4;1;ESCUELA BASICA NACIONAL UPATA;BARRIO: CALLE PRINCIPAL DEL BARRIO LIBERTADOR. FRENTE CALLE BOLIVAR. IZQUIERDA CALLEJÓN JOSE FELIX RIBAS. DERECHA CALLEJÓN LOS GOBERNADORES. REFERENCIA ABASTO LOS CARIBE;60401005
14071;1;6;4;1;UNIDAD EDUCATIVA ESTADAL FRANCISCO GUEDEZ COLMENARES;URBANIZACIÓN: HIPODROMO SUR. FRENTE CALLE PRINCIPAL DE HIPODROMO SUR. DERECHA CALLE PRINCIPAL. REFERENCIA URBANIZACION HIPODROMO SUR CALLE PRINCIPAL UPATA;60401033
14072;1;6;4;1;UNIVERSIDAD EXPERIMENTAL DE GUAYANA NUCLEO UPATA;SECTOR: BICENTENARIO. FRENTE AVENIDA VALMORE RODRIGUEZ. REFERENCIA AVENIDA VALMORE RODRIGUEZ EDIFICIO MENCA DE LEONI UPATA;60401034
14124;1;6;4;1;ESCUELA INTEGRAL BOLIVARIANA EL BUEY;CASERÍO EL BUEY FRENTE CALLE PRINCIPAL DEL CASERIO EL BUEY. DERECHA CAMINO CASAS. IZQUIERDA CAMINO CASAS MERCAL EL BUEY CASA;60401006
15560;1;6;4;1;ESCUELA NACIONAL BASICA MORALES MARCANO;SECTOR: 19 DE ABRIL. FRENTE CALLE CALLE 19 DE ABRIL. REFERENCIA CALLE 19 DE ABRIL SIN NUMERO UPATA;60401007
15570;1;6;4;1;COLEGIO PRIVADO MARIA INMACULADA;URBANIZACIÓN: BICENTENARIO. FRENTE CALLE ALBERTO RABEL. IZQUIERDA CALLE CARONI. DERECHA CALLE LOS RIOS. REFERENCIA URBANIZACION BICENTENARIO;60401008
15580;1;6;4;1;ESCUELA NACIONAL CONCENTRADA MIXTA 2259-1362;SECTOR: ALASKA. FRENTE CALLE CASAS. IZQUIERDA CALLE ALASKA. DERECHA CALLE PRINCIPAL. REFERENCIA BARRIO SAN RAFAEL;60401009
15581;1;6;4;1;ESCUELA TECNICA AGROPECUARIA  MONSEOR GARCIA MOHEDANO;SECTOR: UPATA. FRENTE CALLE CASAS. IZQUIERDA CALLE CASAS. REFERENCIA BARRIO ALASKA;60401010
15600;1;6;4;1;ESCUELA NACIONAL BASICA SANTO DOMINGO;URBANIZACIÓN: MONAGAS. FRENTE CALLE MONAGAS. IZQUIERDA CALLEJÓN INDEPENDENCIA. DERECHA CALLE PRINCIPAL. REFERENCIA DIAGONAL ALA FARMACIA MONAGAS;60401011
15610;1;6;4;1;ESCUELA BASICA ESTADAL JOSE MANUEL SISO MARTINEZ;URBANIZACIÓN: RAUL LEONI. FRENTE CALLE ALBERTO  RAVEL. IZQUIERDA CALLEJÓN INDEPENDENCIA. DERECHA AVENIDA RAUL LEONI. REFERENCIA LICORERIA EL SABOR;60401012
15611;1;6;4;1;UNIDAD EDUCATIVA SIMON RODRIGUEZ;SECTOR: SIERRA 3. FRENTE CALLE SION. REFERENCIA URBANIZACION SIERRA III UPATA;60401013
15620;1;6;4;1;ESCUELA NACIONAL BASICA SAN ANTONIO;URBANIZACIÓN: SAN ANTONIO. FRENTE CALLEJÓN BOGARIN. DERECHA CALLE SAN ANTONIO. REFERENCIA LA LOMA;60401014
15630;1;6;4;1;CICLO DIVERSIFICADO TAVERA ACOSTA;SECTOR: UPATA. FRENTE AVENIDA BALMORE RODRIGUEZ. IZQUIERDA CALLEJÓN TAVERA ACOSTA. DERECHA CALLE PRINCIPAL. REFERENCIA AVENIDA VALMORE RODRIGUEZ;60401015
15631;1;6;4;1;ESCUELA ESTADAL CONCENTRADA SAN LORENZO;SECTOR: SAN LORENZO. FRENTE CALLE PRINCIPAL. REFERENCIA CARRETERA UPATA EL MANTECO SAN LORENZO;60401016
15640;1;6;4;1;UNIDAD EDUCATIVA ESTADAL JOSE ANTONIO ANZOATEGUI;SECTOR: SEMILLERO. FRENTE CALLE CASAS. IZQUIERDA CALLEJÓN TAVARA ACOSTA. DERECHA CALLE SEMILLERO. REFERENCIA LA FARMACIA ACOSTA;60401017
15641;1;6;4;1;ESCUELA ESTADAL CONCENTRADA CARLOS ENRIQUE ALVAREZ;URBANIZACIÓN: CARLOS ENRRIQUE ALVAREZ. FRENTE CALLE PRINCIPAL. IZQUIERDA CALLE ANDRES ELOY BLANCO. DERECHA CALLE BOLIVAR. REFERENCIA BODEGA LOS MONGUITOS;60401018
15642;1;6;4;1;UNIDAD EDUCATIVA ESTADAL SIMON BOLIVAR;SECTOR: EL COROZO. FRENTE CALLE PRINCIPAL. IZQUIERDA CALLE SANTA FE. REFERENCIA DIAGONAL A IGLESIA EVANGELICA;60401019
15650;1;6;4;1;ESCUELA NACIONAL BASICA SANTIAGO MARIÑO;SECTOR: CASCO CENTRAL. FRENTE CALLE BOLIVAR. IZQUIERDA CALLE URDANETA. DERECHA CALLE LIBERTAD. REFERENCIA FRENTE A LA ALCALDIA;60401020
15660;1;6;4;1;ESCUELA ESTADAL CONCENTRADA Nº 286 SIN NUMERO;CASERIO BUEN RETIRO;60401021
15670;1;6;4;1;UNIDAD EDUCATIVA NACIONAL SANTA MARIA;SECTOR: SANTA MARIA. FRENTE CARRERA GUASIPATY. IZQUIERDA CALLE MODULO DE POLICIA. DERECHA CAMINO SANTA FE. REFERENCIA AVIA GUASIPATI SANTA MARIA DE UPATA;60401022
15680;1;6;4;1;ESCUELA ESTADAL CONCENTRADA MIXTA 92 SIN NUMERO 2913;CASERÍO: LOS ROSOS. FRENTE CALLE PRINCIPAL. IZQUIERDA CALLE ABAJO. DERECHA CALLE ARRIBA. REFERENCIA FRENTE DE LA CASA COMUNAL;60401023
15690;1;6;4;1;ESCUELA NACIONAL GRADUADA LOS ROSOS;SECTOR: LOS ROSOS. FRENTE CALLE PRINCIPAL. IZQUIERDA CALLE LOS COMPADRES. DERECHA CALLE LICEO BOLIVARIANO LOS ROSOS. REFERENCIA BODEGALOS COMPADRES;60401024
15700;1;6;4;1;ESCUELA NACIONAL GRADUADA SANTA ROSA;SECTOR: SANTA ROSA. FRENTE CALLE LAS MARIA. IZQUIERDA CALLE BOLIVAR. REFERENCIA A LADO DEL BODEGON;60401025
15710;1;6;4;1;ESCUELA BASICA CONCENTRADA ESTADAL MATAJEY;CASERÍO: MATAJEY. FRENTE CARRETERA PRINCIPAL GUASIPATY. IZQUIERDA CARRETERA VIA ALA VIUDA. DERECHA CARRETERA LAS PIEDRAS. REFERENCIA CERCA DE LA FARMACIA MATAJEY;60401026
15720;1;6;4;1;NUCLEO ESCOLAR RURAL  NUMERO 7 UNIDAD EDUCATIVA BASICA NACIONAL CONCENTRADA NUMERO 2384-3406;CASERÍO SABANETA IZQUIERDA CALLE BUEN RETIRO. DERECHA SENDERO CASAS. FRENTE SENDERO CASAS CASERIO CASA;60401027
15730;1;6;4;1;UNIDAD  EDUCATIVA JOSE LUIS ARISTIGUETA;CASERÍO SABANETICA DERECHA CALLE URDANETA . IZQUIERDA CALLE PIAR . FRENTE CALLEJÓN JOSE LUIS ARISTIGUIETA VIA EL PAO CASA;60401028
15750;1;6;4;1;ESCUELA NACIONAL UNITARIA 924;CASERÍO: LOS ARRENDAJOS. FRENTE CALLE PRINCIPAL. IZQUIERDA CALLE LAS ROSAS. DERECHA CALLEJÓN LA IGLESIA EVANGELICA. REFERENCIA FRENTE DE IGLESIA EVANGELICA;60401029
15751;1;6;4;1;UNIDAD EDUCATIVA BOLIVARIANA ALTAGRACIA;SECTOR: ALTAGRACIA. FRENTE CALLE PRINCIPAL. IZQUIERDA CALLE LOS RAMITOS. DERECHA CALLE LAS PIEDRITAS. REFERENCIA CERCA DEL MERCADO LOS GOCHOS;60401035
15320;1;6;4;2;ESCUELA AUTONOMA EL PAO;SECTOR: CARABOBO. FRENTE CALLE CARABOBO. IZQUIERDA CALLE CASA DE MONJAS. DERECHA CALLE MERCADITO DE VERDURAS. REFERENCIA CERCA DEL MERCADITO DE LAS VERDURAS;60402001
15321;1;6;4;2;LICEO INTEGRAL BOLIVARIANO SIMON BARCELO;CASERÍO: EL PAO. FRENTE CALLE IFOCENTRO. IZQUIERDA CALLE PRINCIPAL. DERECHA CALLE LA CULTURA. REFERENCIA CASA DE LA CULTURA;60402008
15340;1;6;4;2;ESCUELA ESTADAL GRADUADA ENRIQUETA DE PEREZ;SECTOR: EL ARROZAL. FRENTE CARRETERA EL PAO SAN FELIX. IZQUIERDA CAMINO PARTE DEL SECTOR. DERECHA CAMINO CASA COMUNAL. REFERENCIA CARRETERA EL PAO SAN FELIX KILOMETRO 45 EL ARROZAL;60402003
15350;1;6;4;2;ESCUELA ESTADAL CONCENTRADA NUMERO 85-125-143;SECTOR: LOS JABILLOS. FRENTE CALLE CAMPO DEPORTIVO. IZQUIERDA CALLE CASA COMUNAL. DERECHA CALLE PAEZ VIA AGRICOLA. REFERENCIA LOS JABILLOS ASENTAMIENTO CAMPESINO;60402004
15370;1;6;4;2;ESCUELA BASICA ESTADAL DOCTOR JOSE MANUEL SISO MARTINEZ;SECTOR: PRIMERA AGUA. FRENTE CALLE PRIMERA AGUA. IZQUIERDA CALLE CASA COMUNAL. DERECHA CALLE MODULO ASISTENCIAL. REFERENCIA CASERIO LA PRIMERA AGUA ASENTAMIENTO CAMPESINO;60402005
15380;1;6;4;2;ESCUELA ESTADAL BASICA CONCENTRADA MINA ABAJO - NUCLEO ESCOLAR RURAL NUMERO 83;CASERÍO MINA ABAJO DERECHA CALLE LA CRUZ. IZQUIERDA CALLE EL PAO. FRENTE CALLE PRINCIPAL IGLESIA EL PAO CASA;60402006
15490;1;6;4;3;UNIDAD EDUCATIVA MORENO DE MENDOZA;SECTOR: LA AMARILLA. FRENTE CALLE CASA. IZQUIERDA PROLONGACIÓN COCO. DERECHA CALLE PRINCIPAL. REFERENCIA VÍA LA MONTAÑA;60403001
15493;1;6;4;3;ESCUELA INTEGRAL BOLIVARIANA EL PLOMO;CASERÍO: EL PLOMO. REFERENCIA COMUNIDAD INDIGENA EL PLOMO;60403005
15500;1;6;4;3;ESCUELA ESTADAL UNITARIA NUMERO 147;SECTOR: TAGROIMA. FRENTE CALLE CASA. IZQUIERDA CALLEJÓN TOCOMA. DERECHA AVENIDA PRINCIPAL. REFERENCIA CERCA DEL ABASTO TAGROIMA;60403002
15540;1;6;4;3;ESCUELA ESTADAL CONCENTRADA NUMERO 122 Y SIN NUMERO;SECTOR: LA MONTA#A. FRENTE CALLEJÓN PRICIPAL. IZQUIERDA CALLE SANTA FE. DERECHA CAMINO AL CACERIO SANTA FE. REFERENCIA CALLE ESTE LA MONTAÑA EL MANTECO;60403003
15550;1;6;4;3;ESCUELA NACIONAL UNITARIA NUMERO 3264;CASERÍO: EL DESCANSO. FRENTE CALLE PRINCIPAL AL PUERTO. IZQUIERDA CALLE CASABERA. DERECHA CAMINO . REFERENCIA BODEGA MIRA ABAJO;60403004
15551;4;6;4;3;ESCUELA BOLIVARIANA SAN JOSE DE HACHA;POBLACION SAN JOSE DE HACHA;60403006
15552;4;6;4;3;ESCUELA BOLIVARIANA EL CARMEN;POBLACION EL CARMEN;60403007
15553;1;6;4;3;ESCUELA BOLIVARIANA CERRO GRANDE;CASERÍO: CERRO GRANDE. FRENTE CARRERA VIA A LA MINA. IZQUIERDA CAMINO MODULO ABANDONADO. DERECHA CAMINO FINCA. REFERENCIA CASERIO CERRO GRANDE;60403008
15554;1;6;4;3;UNIDAD EDUCATIVA BOLIVARIANA EL CARMEN;CASERÍO: EL CARMEN. FRENTE CARRETERA PRINCIPAL AL CASERIO BUENOS AIRES. IZQUIERDA CARRETERA A 5 MINUTOS DE LA BODEGA LA MARGARITA. DERECHA CARRETERA FINCA. REFERENCIA CALLE PRINCIPAL S/N;60403009
13665;4;6;5;1;U.E.N. JUAN GERMAN ROSCIO;CALLE JUNCAL SN NORTE;60501001
13685;1;6;5;1;JARDIN DE INFANCIA TORIBIO MUÑOZ;URBANIZACIÓN: TORIBIO MUÑOZ. FRENTE CALLE MUÑOZ. REFERENCIA MATERALES LA SALVACION;60501016
13686;1;6;5;1;JARDIN DE INFANCIA LA TEJERIA;SECTOR: LA TEJERIA. FRENTE CALLE PRINCIPAL . REFERENCIA JUNTO AS BODEGA NINCY;60501017
15860;1;6;5;1;PREPARATORIA DIVINO NIÑO;SECTOR EL PROGRESO DERECHA CALLE SOUBLLETTE. IZQUIERDA CALLE FARRERAS. FRENTE CALLE EL PROGRESO DIAGONAL AL BANCO GUYANA CASA;60501002
15869;1;6;5;1;UNIDAD EDUCATIVA NACIONAL AEROPUERTO;SECTOR: EL AEROPUERTO. FRENTE CALLE AL FRENTE DE LA UNEG. IZQUIERDA CALLE BOLIVAR. DERECHA CALLE FAMILIA CAMPOS. REFERENCIA CALLE BOLIVAR OESTE FRENTE AL AEROPUERTO;60501003
15870;1;6;5;1;UNIDAD EDUCATIVA NACIONAL EDUARDO OXFORD;SECTOR: LOS BUCARES. FRENTE CALLE LIBERTAD. REFERENCIA CERCA DE ABASTO LA ESPERANZA;60501004
15871;1;6;5;1;ESCUELA ESTADAL UNITARIA  240;CASERÍO: CAMATURE. FRENTE CALLE PRINCIPAL. REFERENCIA DIAGONAL A LA IGLESIA;60501005
15873;1;6;5;1;ESCUELA  ESTADAL NUMERO 311, MODESTO VILLALOBOS;SECTOR: EL ROBLE. FRENTE AVENIDA AVENIDA ORINOCO. IZQUIERDA CALLE HJ. DERECHA CALLE PRINCIPAL. REFERENCIA FINAL CALLE ORINOCO, SALIDA AL CALLAO;60501006
15880;1;6;5;1;UNIDAD EDUCATIVA DALLA ACOSTA;SECTOR: DALLA COSTA. FRENTE CALLE MATURIN. IZQUIERDA CALLE NICOLAS FARRERAS. DERECHA AVENIDA URDANETA. REFERENCIA BODEGA DALLA COSTA;60501007
15881;2;6;5;1;U E DALLA ACOSTA;ELIMINADO, ELECTORES REUBICADOS AL CENTRO 15880 ***;60501008
15882;1;6;5;1;ESCUELA NACIONAL UNITARIA NUMERO 155;SECTOR: SANTA RITA. FRENTE CALLE LOS DOS MANUEL. IZQUIERDA CALLE CASA DE FAMILIA HEREDIA. DERECHA CALLE MARIO BRABO. REFERENCIA SANTA RITA;60501009
15883;1;6;5;1;ESCUELA BASICA CARMITA RAVAGO;SECTOR: INAVI. FRENTE CALLE CALLE PRINCIPAL. IZQUIERDA CALLE DE SECTOR 19 DE ABRIL. DERECHA CALLEJÓN A 100 METRO DEL ESTDADIO DE INAVI. REFERENCIA SECTOR NUEVO GUASIPATI INAVI;60501010
15890;1;6;5;1;ESCUELA ESTADAL BASICA SIN NUMERO AGUA CLARA;CASERÍO: AGUA CLARA. FRENTE CALLE PRINCIPAL. REFERENCIA CASERIO;60501011
15891;1;6;5;1;ESCUELA ESTADAL BASICA JOSE MARIA EMAZABEL;SECTOR: EL CARVARIO. FRENTE CALLE CALLE LIBERTAD. IZQUIERDA CALLE CALLE JUNIN. DERECHA CARRETERA CARVARIO / CRUCE CON CALLE JUNIN. REFERENCIA CALLE JUNIN SIN NUEMRO GUASIPATI;60501012
15900;1;6;5;1;ESCUELA UNITARIA MIXTA NUMERO 152;CASERÍO: TRONCAL DIEZ SECTOR EL CINTILLO. FRENTE CARRETERA TRONCAL 10. IZQUIERDA CAMINO FAMILIA GRAFFE. DERECHA CAMINO BODEGA EL CINTILLO. REFERENCIA CASERIO EL CINTILLO VIA GUASIPATI;60501013
15910;1;6;5;1;ESCUELA ESTADAL UNITARIA NUMERO 189;CASERÍO: CASERIO CACHICAMO CAPITAL. FRENTE PICA FINCA MOISES. IZQUIERDA PICA LAS BONITAS. DERECHA PICA FUNDO SALAY. REFERENCIA CASERIO CACHICAMO SECTOR CAPITAL;60501014
15920;1;6;5;1;ESCUELA BASICA RURAL UNITARIA SANTA BARBARA;CASERÍO: SANTA BARBARA. FRENTE CALLE PRINCIPAL. IZQUIERDA CALLE GUASIPATI. DERECHA TRONCAL 10. REFERENCIA CERCA DEL COMANDO POLICIAL;60501015
15940;1;6;5;2;ESCUELA CONCENTRADA RURAL 281-314-1282;CASERÍO: EL MIAMO. FRENTE CALLE PRINCIPAL EL MIAMO. IZQUIERDA CARRERA FAMILIA VELASQUEZ. DERECHA CALLE FAMILIA GONZALEZ. REFERENCIA CASERIO EL MIAMO;60502001
15950;1;6;5;2;ESCUELA CONCENTRADA RURAL NUMERO 301 SIN NUMERO;CASERÍO: CACERIO CABEZA MALA /PARROQUIA SALON. FRENTE CALLE FAMILIA MILLAN SENORA MIRNA. IZQUIERDA CALLE FAMILIA PAEZ. DERECHA CARRERA CARRETERA DE TIERRA. REFERENCIA CASERIO CABEZA MALA;60502002
16081;1;6;6;1;ESCUELA UNITARIA ESTADAL SAN PERDO DEL TAUCA;CASERÍO: SAN PEDRO DEL TAUCA. FRENTE CALLE PRINCIPAL. REFERENCIA CASERIO SAN PEDRO DE TAUCA;60601001
